pp_boiler,distance,year,automobile,bus,truck,motorcycle,all_mv,num_pp_50_mi,num_pp_100_mi,num_pp_150_mi,fuel_Fossil_fuel,fuel_Gas,fuel_Hydro,fuel_Nuclear,fuel_Oil,fuel_Sun,fuel_Wind,dir_NW,dir_SE,dir_SW,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,state_California,state_Colorado,state_Nevada,state_New Mexico,state_Utah,fuel,state,lat,long
0.0,85.14556540432163,2016,940604,5986.0,1288069,82623.0,2317282.0,23,46,99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sun,Utah,38.388243,-112.990812
0.0,78.41246269087854,2016,940604,5986.0,1288069,82623.0,2317282.0,23,46,99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sun,Utah,38.291389,-113.008333
0.0,95.72349992047829,2016,940604,5986.0,1288069,82623.0,2317282.0,23,46,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Wind,Utah,38.53569,-112.935
0.0,85.52011246141608,2016,940604,5986.0,1288069,82623.0,2317282.0,23,46,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Wind,Utah,38.396944,-113.010833
0.0,99.10947939598223,2016,940604,5986.0,1288069,82623.0,2317282.0,23,46,99,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Wind,Utah,38.58523,-112.931
0.0,79.27512233848606,2016,940604,5986.0,1288069,82623.0,2317282.0,23,46,99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sun,Utah,38.311111,-113.053611
0.0,67.96333865475457,2016,940604,5986.0,1288069,82623.0,2317282.0,23,46,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Biomass,Utah,38.160653,-113.19446200000002
0.0,67.93473625979657,2016,940604,5986.0,1288069,82623.0,2317282.0,23,46,99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sun,Utah,38.160264,-113.194847
0.0,87.64912954074457,2016,940604,5986.0,1288069,82623.0,2317282.0,23,46,99,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,38.2683,-112.4806
0.0,53.28920093372696,2016,940604,5986.0,1288069,82623.0,2317282.0,23,46,99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sun,Utah,37.882778,-112.904167
0.0,93.85383028156706,2016,2377962,9016.0,3233330,166583.0,5786891.0,29,67,151,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hydro,Arizona,36.936614,-111.483872
3.0,99.46980857548435,2016,2377962,9016.0,3233330,166583.0,5786891.0,29,67,151,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Fossil_fuel,Arizona,36.9047,-111.3886
0.0,90.02179676508837,2016,1047362,3128.0,1273607,74562.0,2398659.0,29,67,151,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Sun,Nevada,36.685,-114.646
0.0,82.7794716635064,2016,1047362,3128.0,1273607,74562.0,2398659.0,29,67,151,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Gas,Nevada,36.702,-114.5125
4.0,90.15962683541052,2016,1047362,3128.0,1273607,74562.0,2398659.0,29,67,151,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Fossil_fuel,Nevada,36.657347,-114.633263
0.0,67.76097098775803,2016,940604,5986.0,1288069,82623.0,2317282.0,29,67,151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Biomass,Utah,38.173889,-113.297222
3.0,90.48312719094669,2016,940604,5986.0,1288069,82623.0,2317282.0,29,67,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Biomass,Utah,38.4889,-112.8533
0.0,61.36544899690024,2016,940604,5986.0,1288069,82623.0,2317282.0,29,67,151,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sun,Utah,38.023333,-112.731667
0.0,98.95751764796877,2016,940604,5986.0,1288069,82623.0,2317282.0,29,67,151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Biomass,Utah,38.560278,-112.581111
0.0,91.66529799151346,2016,940604,5986.0,1288069,82623.0,2317282.0,29,67,151,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sun,Utah,38.524167,-113.033889
0.0,90.07517844680363,2016,940604,5986.0,1288069,82623.0,2317282.0,29,67,151,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sun,Utah,38.500833,-113.03
0.0,90.06844700251534,2016,940604,5986.0,1288069,82623.0,2317282.0,29,67,151,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sun,Utah,38.497778,-112.986944
0.0,83.54003960183263,2016,940604,5986.0,1288069,82623.0,2317282.0,29,67,151,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sun,Utah,38.40277800000001,-112.988889
0.0,76.40960920498456,2016,940604,5986.0,1288069,82623.0,2317282.0,29,67,151,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sun,Utah,38.256111,-112.735833
0.0,75.6498869707087,2016,940604,5986.0,1288069,82623.0,2317282.0,29,67,151,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sun,Utah,38.291389,-113.035556
0.0,82.53207852777562,2016,940604,5986.0,1288069,82623.0,2317282.0,29,67,151,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sun,Utah,38.388243,-112.990812
0.0,75.78860375803535,2016,940604,5986.0,1288069,82623.0,2317282.0,29,67,151,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sun,Utah,38.291389,-113.008333
0.0,92.98782445602899,2016,940604,5986.0,1288069,82623.0,2317282.0,29,67,151,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Wind,Utah,38.53569,-112.935
0.0,83.02072239431195,2016,940604,5986.0,1288069,82623.0,2317282.0,29,67,151,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Wind,Utah,38.396944,-113.010833
0.0,96.40481698773586,2016,940604,5986.0,1288069,82623.0,2317282.0,29,67,151,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Wind,Utah,38.58523,-112.931
0.0,76.93091082623481,2016,940604,5986.0,1288069,82623.0,2317282.0,29,67,151,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sun,Utah,38.311111,-113.053611
0.0,66.41341011155296,2016,940604,5986.0,1288069,82623.0,2317282.0,29,67,151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Biomass,Utah,38.160653,-113.19446200000002
0.0,66.38736542467946,2016,940604,5986.0,1288069,82623.0,2317282.0,29,67,151,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sun,Utah,38.160264,-113.194847
0.0,82.41535066400013,2016,940604,5986.0,1288069,82623.0,2317282.0,29,67,151,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,38.2683,-112.4806
2.0,92.98812356064646,2016,1807777,12771.0,3105201,190592.0,5116341.0,2,38,132,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Fossil_fuel,Colorado,39.127778,-108.326111
0.0,75.01845928384435,2016,1807777,12771.0,3105201,190592.0,5116341.0,2,38,132,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Gas,Colorado,39.1364,-108.7347
0.0,91.20128214831828,2016,1807777,12771.0,3105201,190592.0,5116341.0,2,38,132,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Hydro,Colorado,39.101667,-108.345556
0.0,91.32887465117687,2016,1807777,12771.0,3105201,190592.0,5116341.0,2,38,132,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Hydro,Colorado,37.57522,-108.574002
0.0,82.37313028501877,2016,1807777,12771.0,3105201,190592.0,5116341.0,2,38,132,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sun,Colorado,39.0672,-108.509139
4.0,72.98702820017219,2016,1807777,12771.0,3105201,190592.0,5116341.0,2,38,132,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Fossil_fuel,Colorado,38.2383,-108.5069
0.0,78.52604977495074,2016,1807777,12771.0,3105201,190592.0,5116341.0,2,38,132,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Hydro,Colorado,39.067347,-108.592791
0.0,98.65526610176792,2016,1807777,12771.0,3105201,190592.0,5116341.0,2,38,132,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Hydro,Colorado,38.491966,-108.002283
0.0,57.6850465416655,2016,1807777,12771.0,3105201,190592.0,5116341.0,2,38,132,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sun,Colorado,38.2725,-108.785556
0.0,98.32786387812712,2016,1807777,12771.0,3105201,190592.0,5116341.0,2,38,132,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Hydro,Colorado,37.429538,-108.574871
0.0,93.82606846144951,2016,940604,5986.0,1288069,82623.0,2317282.0,2,38,132,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,37.9858,-111.4383
3.0,81.78624374557752,2016,940604,5986.0,1288069,82623.0,2317282.0,2,38,132,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fossil_fuel,Utah,39.1747,-111.0289
2.0,92.8552216998814,2016,940604,5986.0,1288069,82623.0,2317282.0,2,38,132,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fossil_fuel,Utah,39.3792,-111.0781
0.0,96.54959153853778,2016,940604,5986.0,1288069,82623.0,2317282.0,2,38,132,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,39.205623,-111.334381
0.0,96.66205088410605,2016,940604,5986.0,1288069,82623.0,2317282.0,2,38,132,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,39.2875,-111.266389
1.0,81.14557285691608,2016,940604,5986.0,1288069,82623.0,2317282.0,2,38,132,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fossil_fuel,Utah,39.5472,-110.3917
0.0,53.44766492320277,2016,940604,5986.0,1288069,82623.0,2317282.0,10,66,124,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,40.167136,-111.499461
1.0,87.07799495593525,2016,940604,5986.0,1288069,82623.0,2317282.0,10,66,124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fossil_fuel,Utah,40.0864,-109.2844
2.0,60.019728592444274,2016,940604,5986.0,1288069,82623.0,2317282.0,10,66,124,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,39.82144,-111.89345
0.0,67.0408844228617,2016,940604,5986.0,1288069,82623.0,2317282.0,10,66,124,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,40.404354,-111.528446
0.0,93.10527680277019,2016,940604,5986.0,1288069,82623.0,2317282.0,10,66,124,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,40.560556,-112.047778
0.0,99.28776563853468,2016,940604,5986.0,1288069,82623.0,2317282.0,10,66,124,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,40.964828,-111.433937
3.0,99.76858978765242,2016,940604,5986.0,1288069,82623.0,2317282.0,10,66,124,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,40.7686,-111.9289
0.0,86.89352323758854,2016,940604,5986.0,1288069,82623.0,2317282.0,10,66,124,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,40.619173,-111.78208
0.0,69.98787804757677,2016,940604,5986.0,1288069,82623.0,2317282.0,10,66,124,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,40.50368,-111.425246
0.0,96.76406832102188,2016,940604,5986.0,1288069,82623.0,2317282.0,10,66,124,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,40.763056,-111.841667
2.0,95.27199265142201,2016,940604,5986.0,1288069,82623.0,2317282.0,10,66,124,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fossil_fuel,Utah,39.509731,-112.58018
0.0,66.73333130369198,2016,940604,5986.0,1288069,82623.0,2317282.0,10,66,124,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,40.493631,-111.312506
4.0,70.99787400456286,2016,940604,5986.0,1288069,82623.0,2317282.0,10,66,124,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,40.331667,-111.754167
0.0,85.62667715356115,2016,940604,5986.0,1288069,82623.0,2317282.0,10,66,124,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,40.584985,-111.800605
0.0,93.37963960817574,2016,940604,5986.0,1288069,82623.0,2317282.0,10,66,124,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sun,Utah,39.523,-112.546
0.0,50.24365490100009,2016,940604,5986.0,1288069,82623.0,2317282.0,10,66,124,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,39.255911,-111.621491
0.0,50.24365490100009,2016,940604,5986.0,1288069,82623.0,2317282.0,10,66,124,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,39.255911,-111.621491
0.0,93.14323197459404,2016,940604,5986.0,1288069,82623.0,2317282.0,10,66,124,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,40.67,-111.89
0.0,93.14323197459404,2016,940604,5986.0,1288069,82623.0,2317282.0,10,66,124,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,40.67,-111.89
1.0,58.39255352307697,2016,940604,5986.0,1288069,82623.0,2317282.0,10,66,124,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,40.0614,-111.7294
0.0,66.53364784797675,2016,940604,5986.0,1288069,82623.0,2317282.0,10,66,124,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,40.315796,-111.654691
0.0,88.14220952812376,2016,940604,5986.0,1288069,82623.0,2317282.0,10,66,124,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sun,Utah,39.1625,-112.343
0.0,89.18561446725892,2016,940604,5986.0,1288069,82623.0,2317282.0,10,66,124,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sun,Utah,39.154474,-112.359849
0.0,94.99350781286276,2016,940604,5986.0,1288069,82623.0,2317282.0,10,66,124,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sun,Utah,38.960519,-112.36327
0.0,58.40948437321,2016,940604,5986.0,1288069,82623.0,2317282.0,10,66,124,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,40.06084,-111.73023
0.0,63.28578448034237,2016,940604,5986.0,1288069,82623.0,2317282.0,10,66,124,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,40.242907,-111.663094
0.0,98.62924846476805,2016,940604,5986.0,1288069,82623.0,2317282.0,10,66,124,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sun,Utah,40.767222,-111.895
0.0,74.47327577971305,2016,940604,5986.0,1288069,82623.0,2317282.0,10,66,124,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,40.544942,-111.502911
0.0,80.95602872744618,2016,940604,5986.0,1288069,82623.0,2317282.0,10,66,124,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,40.58337,-111.653903
0.0,53.66964892680895,2016,940604,5986.0,1288069,82623.0,2317282.0,10,66,124,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,40.080042,-111.604846
0.0,52.352940970572284,2016,940604,5986.0,1288069,82623.0,2317282.0,10,66,124,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Wind,Utah,40.071389,-111.582222
0.0,86.2368122927007,2016,940604,5986.0,1288069,82623.0,2317282.0,10,66,124,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,40.6236,-111.7533
0.0,93.17859993950199,2016,940604,5986.0,1288069,82623.0,2317282.0,10,66,124,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Biomass,Utah,40.55,-112.0631
0.0,74.94275192538815,2016,940604,5986.0,1288069,82623.0,2317282.0,10,66,124,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,40.538056,-110.066111
0.0,87.48094960006044,2016,940604,5986.0,1288069,82623.0,2317282.0,10,66,124,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,40.7904,-111.4043
0.0,97.79765899139989,2016,940604,5986.0,1288069,82623.0,2317282.0,10,66,124,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,40.6667,-112.0317
0.0,58.75985478087741,2016,940604,5986.0,1288069,82623.0,2317282.0,10,66,124,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,40.1817,-111.6203
2.0,96.90953232051703,2016,1807777,12771.0,3105201,190592.0,5116341.0,4,40,151,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Fossil_fuel,Colorado,39.127778,-108.326111
0.0,81.36505483201401,2016,1807777,12771.0,3105201,190592.0,5116341.0,4,40,151,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Gas,Colorado,39.1364,-108.7347
0.0,97.35330193310965,2016,1807777,12771.0,3105201,190592.0,5116341.0,4,40,151,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Hydro,Colorado,39.101667,-108.345556
0.0,92.86077209344887,2016,1807777,12771.0,3105201,190592.0,5116341.0,4,40,151,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Sun,Colorado,39.0672,-108.509139
0.0,89.88496357515749,2016,1807777,12771.0,3105201,190592.0,5116341.0,4,40,151,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Hydro,Colorado,39.067347,-108.592791
0.0,51.88890561579245,2016,1807777,12771.0,3105201,190592.0,5116341.0,4,40,151,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Hydro,Colorado,40.106269,-108.711161
0.0,96.25590205159875,2016,940604,5986.0,1288069,82623.0,2317282.0,4,40,151,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,40.167136,-111.499461
2.0,66.51848784437085,2016,940604,5986.0,1288069,82623.0,2317282.0,4,40,151,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fossil_fuel,Utah,39.7272,-110.8644
0.0,60.83864046233713,2016,940604,5986.0,1288069,82623.0,2317282.0,4,40,151,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,40.91464600000001,-109.421662
0.0,96.83672676928816,2016,940604,5986.0,1288069,82623.0,2317282.0,4,40,151,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,40.50368,-111.425246
3.0,93.9168569622221,2016,940604,5986.0,1288069,82623.0,2317282.0,4,40,151,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fossil_fuel,Utah,39.1747,-111.0289
2.0,87.5726052392732,2016,940604,5986.0,1288069,82623.0,2317282.0,4,40,151,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fossil_fuel,Utah,39.3792,-111.0781
0.0,99.47871432316126,2016,940604,5986.0,1288069,82623.0,2317282.0,4,40,151,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,39.2875,-111.266389
0.0,90.98326935270374,2016,940604,5986.0,1288069,82623.0,2317282.0,4,40,151,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,40.493631,-111.312506
1.0,51.35611203098625,2016,940604,5986.0,1288069,82623.0,2317282.0,4,40,151,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fossil_fuel,Utah,39.5472,-110.3917
0.0,98.65020400769941,2016,940604,5986.0,1288069,82623.0,2317282.0,4,40,151,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,39.544108,-111.418727
