pp_boiler,distance,year,automobile,bus,truck,motorcycle,all_mv,num_pp_50_mi,num_pp_100_mi,num_pp_150_mi,fuel_Fossil_fuel,fuel_Gas,fuel_Hydro,fuel_Nuclear,fuel_Oil,fuel_Sun,fuel_Wind,dir_NW,dir_SE,dir_SW,month_2,month_3,month_4,month_5,month_6,month_7,month_8,month_9,month_10,month_11,month_12,state_California,state_Colorado,state_Nevada,state_New Mexico,state_Utah,fuel,state,lat,long
0.0,0.6101995465392102,2016,940604,5986.0,1288069,82623.0,2317282.0,23,46,99,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,37.185556,-113.2975
0.0,38.324185230666,2016,940604,5986.0,1288069,82623.0,2317282.0,23,46,99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sun,Utah,37.7212,-113.1516
0.0,12.556588253145893,2016,940604,5986.0,1288069,82623.0,2317282.0,23,46,99,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,37.112092,-113.516581
0.0,2.9673582782743577,2016,940604,5986.0,1288069,82623.0,2317282.0,23,46,99,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,37.1854,-113.3583
0.0,33.39613524317534,2016,940604,5986.0,1288069,82623.0,2317282.0,23,46,99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sun,Utah,37.658223,-113.216679
0.0,34.23104383057359,2016,940604,5986.0,1288069,82623.0,2317282.0,23,46,99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sun,Utah,37.666772,-113.188953
0.0,32.67619473144414,2016,940604,5986.0,1288069,82623.0,2317282.0,23,46,99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sun,Utah,37.649816,-113.236928
0.0,15.247241094718985,2016,940604,5986.0,1288069,82623.0,2317282.0,23,46,99,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Oil,Utah,37.113736,-113.568944
0.0,45.62931878433922,2016,940604,5986.0,1288069,82623.0,2317282.0,23,46,99,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sun,Utah,37.827082,-113.137082
0.0,27.89605593922064,2016,940604,5986.0,1288069,82623.0,2317282.0,23,46,99,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Biomass,Utah,37.348,-113.765
0.0,7.583844769101889,2016,940604,5986.0,1288069,82623.0,2317282.0,23,46,99,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,37.155,-113.439167
0.0,37.88643969144946,2016,2377962,9016.0,3233330,166583.0,5786891.0,29,67,151,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Oil,Arizona,36.9708,-112.5264
0.0,40.82140792373715,2016,940604,5986.0,1288069,82623.0,2317282.0,29,67,151,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sun,Utah,37.639167,-113.645833
0.0,28.41673413215854,2016,940604,5986.0,1288069,82623.0,2317282.0,29,67,151,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Oil,Utah,37.041997,-113.626736
0.0,42.163816449099826,2016,940604,5986.0,1288069,82623.0,2317282.0,29,67,151,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sun,Utah,37.807778000000006,-113.09
0.0,39.72426063989615,2016,940604,5986.0,1288069,82623.0,2317282.0,29,67,151,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sun,Utah,37.641111,-113.6125
0.0,38.485510903690994,2016,940604,5986.0,1288069,82623.0,2317282.0,29,67,151,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sun,Utah,37.750268,-113.253724
0.0,41.77352070453628,2016,940604,5986.0,1288069,82623.0,2317282.0,29,67,151,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sun,Utah,37.79467800000001,-113.283666
0.0,36.939075665760285,2016,940604,5986.0,1288069,82623.0,2317282.0,29,67,151,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sun,Utah,37.731338,-113.216634
0.0,39.99527077332677,2016,940604,5986.0,1288069,82623.0,2317282.0,29,67,151,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sun,Utah,37.77509000000001,-113.226403
0.0,42.477010705500476,2016,940604,5986.0,1288069,82623.0,2317282.0,29,67,151,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sun,Utah,37.7989,-113.322
0.0,8.15197673463231,2016,940604,5986.0,1288069,82623.0,2317282.0,29,67,151,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,37.185556,-113.2975
0.0,36.0611489483899,2016,940604,5986.0,1288069,82623.0,2317282.0,29,67,151,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sun,Utah,37.7212,-113.1516
0.0,21.057517085913524,2016,940604,5986.0,1288069,82623.0,2317282.0,29,67,151,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,37.112092,-113.516581
0.0,11.493289710631045,2016,940604,5986.0,1288069,82623.0,2317282.0,29,67,151,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,37.1854,-113.3583
0.0,31.92532983935656,2016,940604,5986.0,1288069,82623.0,2317282.0,29,67,151,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sun,Utah,37.658223,-113.216679
0.0,32.376178470978445,2016,940604,5986.0,1288069,82623.0,2317282.0,29,67,151,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sun,Utah,37.666772,-113.188953
0.0,31.497937415342644,2016,940604,5986.0,1288069,82623.0,2317282.0,29,67,151,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sun,Utah,37.649816,-113.236928
0.0,23.815911562268926,2016,940604,5986.0,1288069,82623.0,2317282.0,29,67,151,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Oil,Utah,37.113736,-113.568944
0.0,43.36986729382485,2016,940604,5986.0,1288069,82623.0,2317282.0,29,67,151,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sun,Utah,37.827082,-113.137082
0.0,49.10625753557365,2016,940604,5986.0,1288069,82623.0,2317282.0,29,67,151,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sun,Utah,37.882778,-112.904167
0.0,35.398796721710255,2016,940604,5986.0,1288069,82623.0,2317282.0,29,67,151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Biomass,Utah,37.348,-113.765
0.0,16.200979177359496,2016,940604,5986.0,1288069,82623.0,2317282.0,29,67,151,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,37.155,-113.439167
0.0,40.801889959769404,2016,940604,5986.0,1288069,82623.0,2317282.0,2,38,132,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Wind,Utah,38.0325,-109.300556
0.0,46.50124877431022,2016,940604,5986.0,1288069,82623.0,2317282.0,2,38,132,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Wind,Utah,37.886706,-109.36839
2.0,8.771464718950275,2016,940604,5986.0,1288069,82623.0,2317282.0,10,66,124,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fossil_fuel,Utah,39.7272,-110.8644
3.0,32.4155776453447,2016,940604,5986.0,1288069,82623.0,2317282.0,10,66,124,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fossil_fuel,Utah,39.1747,-111.0289
2.0,21.753141441878885,2016,940604,5986.0,1288069,82623.0,2317282.0,10,66,124,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fossil_fuel,Utah,39.3792,-111.0781
0.0,39.920300665927975,2016,940604,5986.0,1288069,82623.0,2317282.0,10,66,124,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,39.205623,-111.334381
0.0,33.39339470702789,2016,940604,5986.0,1288069,82623.0,2317282.0,10,66,124,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,39.2875,-111.266389
1.0,22.26257076874219,2016,940604,5986.0,1288069,82623.0,2317282.0,10,66,124,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fossil_fuel,Utah,39.5472,-110.3917
0.0,33.303375145488864,2016,940604,5986.0,1288069,82623.0,2317282.0,10,66,124,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,39.544108,-111.418727
1.0,21.496691290511038,2016,940604,5986.0,1288069,82623.0,2317282.0,4,40,151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fossil_fuel,Utah,40.0864,-109.2844
0.0,38.753097520115965,2016,940604,5986.0,1288069,82623.0,2317282.0,4,40,151,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,40.538056,-110.066111
0.0,8.786934295329651,2016,940604,5986.0,1288069,82623.0,2317282.0,55,106,140,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,40.167136,-111.499461
2.0,24.99768482873907,2016,940604,5986.0,1288069,82623.0,2317282.0,55,106,140,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,39.82144,-111.89345
0.0,19.765647597302863,2016,940604,5986.0,1288069,82623.0,2317282.0,55,106,140,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,40.404354,-111.528446
0.0,35.70324363664758,2016,940604,5986.0,1288069,82623.0,2317282.0,55,106,140,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,40.560556,-112.047778
3.0,45.86210536164152,2016,940604,5986.0,1288069,82623.0,2317282.0,55,106,140,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,40.7686,-111.9289
0.0,33.926969540131694,2016,940604,5986.0,1288069,82623.0,2317282.0,55,106,140,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,40.619173,-111.78208
0.0,28.22726075769381,2016,940604,5986.0,1288069,82623.0,2317282.0,55,106,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,40.50368,-111.425246
0.0,44.28495193221634,2016,940604,5986.0,1288069,82623.0,2317282.0,55,106,140,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,40.763056,-111.841667
10.0,46.58995027920865,2016,940604,5986.0,1288069,82623.0,2317282.0,55,106,140,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fossil_fuel,Utah,40.7119,-112.1225
0.0,30.75002157569097,2016,940604,5986.0,1288069,82623.0,2317282.0,55,106,140,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,40.493631,-111.312506
4.0,14.35847251623109,2016,940604,5986.0,1288069,82623.0,2317282.0,55,106,140,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,40.331667,-111.754167
0.0,31.826869921472497,2016,940604,5986.0,1288069,82623.0,2317282.0,55,106,140,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,40.584985,-111.800605
0.0,38.760845419234926,2016,940604,5986.0,1288069,82623.0,2317282.0,55,106,140,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,40.67,-111.89
0.0,38.760845419234926,2016,940604,5986.0,1288069,82623.0,2317282.0,55,106,140,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,40.67,-111.89
1.0,6.3290925448943485,2016,940604,5986.0,1288069,82623.0,2317282.0,55,106,140,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,40.0614,-111.7294
0.0,12.385911362446668,2016,940604,5986.0,1288069,82623.0,2317282.0,55,106,140,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,40.315796,-111.654691
0.0,6.386043647713642,2016,940604,5986.0,1288069,82623.0,2317282.0,55,106,140,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,40.06084,-111.73023
0.0,7.35425044487741,2016,940604,5986.0,1288069,82623.0,2317282.0,55,106,140,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,40.242907,-111.663094
0.0,46.450274604794934,2016,940604,5986.0,1288069,82623.0,2317282.0,55,106,140,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Biomass,Utah,40.7461,-112.0339
0.0,45.25135890605043,2016,940604,5986.0,1288069,82623.0,2317282.0,55,106,140,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sun,Utah,40.767222,-111.895
0.0,29.39500756719854,2016,940604,5986.0,1288069,82623.0,2317282.0,55,106,140,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,40.544942,-111.502911
0.0,30.846429396382927,2016,940604,5986.0,1288069,82623.0,2317282.0,55,106,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,40.58337,-111.653903
0.0,4.876394429209918,2016,940604,5986.0,1288069,82623.0,2317282.0,55,106,140,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,40.080042,-111.604846
0.0,6.105727025173657,2016,940604,5986.0,1288069,82623.0,2317282.0,55,106,140,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Wind,Utah,40.071389,-111.582222
0.0,33.975069782306015,2016,940604,5986.0,1288069,82623.0,2317282.0,55,106,140,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,40.6236,-111.7533
0.0,47.095155814265134,2016,940604,5986.0,1288069,82623.0,2317282.0,55,106,140,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,40.7931,-111.9038
0.0,45.238353079456616,2016,940604,5986.0,1288069,82623.0,2317282.0,55,106,140,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Wind,Utah,40.50303,-112.37059
0.0,35.586667066472366,2016,940604,5986.0,1288069,82623.0,2317282.0,55,106,140,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Biomass,Utah,40.55,-112.0631
0.0,42.83446173690065,2016,940604,5986.0,1288069,82623.0,2317282.0,55,106,140,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,39.544108,-111.418727
0.0,47.10637473860515,2016,940604,5986.0,1288069,82623.0,2317282.0,55,106,140,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,40.7904,-111.4043
0.0,41.50334672774762,2016,940604,5986.0,1288069,82623.0,2317282.0,55,106,140,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,40.6667,-112.0317
0.0,3.7849271579215618,2016,940604,5986.0,1288069,82623.0,2317282.0,55,106,140,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,40.1817,-111.6203
0.0,34.72101844614644,2016,1807777,12771.0,3105201,190592.0,5116341.0,9,35,150,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Hydro,Colorado,40.106269,-108.711161
1.0,9.05421762678767,2016,940604,5986.0,1288069,82623.0,2317282.0,9,35,150,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fossil_fuel,Utah,40.0864,-109.2844
0.0,49.006581153085925,2016,940604,5986.0,1288069,82623.0,2317282.0,9,35,150,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,40.91464600000001,-109.421662
0.0,44.00546376258031,2016,940604,5986.0,1288069,82623.0,2317282.0,9,35,150,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,40.538056,-110.066111
1.0,48.40458894498341,2016,940604,5986.0,1288069,82623.0,2317282.0,4,39,81,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fossil_fuel,Utah,40.0864,-109.2844
2.0,49.499648728891934,2016,940604,5986.0,1288069,82623.0,2317282.0,4,39,81,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fossil_fuel,Utah,39.7272,-110.8644
1.0,47.512161843902646,2016,940604,5986.0,1288069,82623.0,2317282.0,4,39,81,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fossil_fuel,Utah,39.5472,-110.3917
0.0,23.006003835027947,2016,940604,5986.0,1288069,82623.0,2317282.0,4,39,81,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,40.538056,-110.066111
0.0,10.511317620204418,2016,940604,5986.0,1288069,82623.0,2317282.0,68,135,172,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,40.167136,-111.499461
0.0,45.23312179154704,2016,940604,5986.0,1288069,82623.0,2317282.0,68,135,172,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,40.886867,-111.885332
2.0,32.223514644471805,2016,940604,5986.0,1288069,82623.0,2317282.0,68,135,172,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,39.82144,-111.89345
0.0,12.597824376641304,2016,940604,5986.0,1288069,82623.0,2317282.0,68,135,172,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,40.404354,-111.528446
0.0,29.330974468796764,2016,940604,5986.0,1288069,82623.0,2317282.0,68,135,172,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,40.560556,-112.047778
3.0,38.19267026259304,2016,940604,5986.0,1288069,82623.0,2317282.0,68,135,172,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,40.7686,-111.9289
0.0,25.992246468520822,2016,940604,5986.0,1288069,82623.0,2317282.0,68,135,172,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,40.619173,-111.78208
0.0,21.334863025097764,2016,940604,5986.0,1288069,82623.0,2317282.0,68,135,172,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,40.50368,-111.425246
0.0,36.38844588302877,2016,940604,5986.0,1288069,82623.0,2317282.0,68,135,172,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,40.763056,-111.841667
10.0,39.82284033689419,2016,940604,5986.0,1288069,82623.0,2317282.0,68,135,172,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Fossil_fuel,Utah,40.7119,-112.1225
0.0,24.828827914809327,2016,940604,5986.0,1288069,82623.0,2317282.0,68,135,172,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,40.493631,-111.312506
4.0,7.223400922479144,2016,940604,5986.0,1288069,82623.0,2317282.0,68,135,172,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,40.331667,-111.754167
0.0,23.987407721225942,2016,940604,5986.0,1288069,82623.0,2317282.0,68,135,172,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,40.584985,-111.800605
0.0,31.12061834868509,2016,940604,5986.0,1288069,82623.0,2317282.0,68,135,172,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,40.67,-111.89
0.0,31.12061834868509,2016,940604,5986.0,1288069,82623.0,2317282.0,68,135,172,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,40.67,-111.89
1.0,13.718911902828722,2016,940604,5986.0,1288069,82623.0,2317282.0,68,135,172,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,40.0614,-111.7294
0.0,4.313293596669603,2016,940604,5986.0,1288069,82623.0,2317282.0,68,135,172,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,40.315796,-111.654691
0.0,13.767552477602527,2016,940604,5986.0,1288069,82623.0,2317282.0,68,135,172,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,40.06084,-111.73023
0.0,0.7385432897684807,2016,940604,5986.0,1288069,82623.0,2317282.0,68,135,172,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Gas,Utah,40.242907,-111.663094
0.0,39.19550558289656,2016,940604,5986.0,1288069,82623.0,2317282.0,68,135,172,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Biomass,Utah,40.7461,-112.0339
0.0,37.48511207176746,2016,940604,5986.0,1288069,82623.0,2317282.0,68,135,172,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Sun,Utah,40.767222,-111.895
0.0,21.804383160955787,2016,940604,5986.0,1288069,82623.0,2317282.0,68,135,172,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Hydro,Utah,40.544942,-111.502911
